latitude,longitude,way_id
36.5904015,126.2394118,22786854
36.5902916,126.2393917,22786854
36.5902001,126.2393823,22786854
36.5900267,126.2393542,22786854
36.5899794,126.2393582,22786854
36.5899363,126.2393743,22786854
36.5899018,126.2394091,22786854
36.5898867,126.2394682,22786854
36.5898706,126.239668,22786854
36.5898372,126.2398463,22786854
36.5897941,126.2400019,22786854
36.5897554,126.2401012,22786854
36.5897252,126.2401655,22786854
36.5896671,126.2402514,22786854
36.5895637,126.2404337,22786854
36.5895099,126.2405705,22786854
36.5894259,126.2408307,22786854
36.5893946,126.2409179,22786854
36.5893591,126.240993,22786854
36.5893171,126.2410721,22786854
36.5892923,126.2411459,22786854
36.5892353,126.2413122,22786854
36.5891653,126.2414342,22786854
36.5890942,126.2415013,22786854
36.5890264,126.2415294,22786854
36.5889295,126.2415415,22786854
36.5888121,126.2415415,22786854
36.5887507,126.2415536,22786854
36.5886764,126.2415925,22786854
36.5885623,126.2416528,22786854
36.5884632,126.2416796,22786854
36.5882974,126.2416729,22786854
36.588138,126.2416837,22786854
36.5880497,126.2417132,22786854
36.5879312,126.2418205,22786854
36.587858,126.241976,22786854
36.5878236,126.2421799,22786854
36.5878236,126.2423354,22786854
36.5878494,126.242483,22786854
36.8984643,126.4029649,22787154
36.8987238,126.4030802,22787154
36.8989619,126.4032143,22787154
36.8991014,126.4031097,22787154
36.89928,126.4029848,22787154
36.8993073,126.4026296,22787154
36.8992307,126.4022155,22787154
36.8991056,126.4019644,22787154
36.8989662,126.4019081,22787154
36.8988718,126.4017847,22787154
36.8988032,126.4016801,22787154
36.8987474,126.4016265,22787154
36.8986777,126.4016794,22787154
36.898593,126.4021012,22787154
36.8986059,126.4024419,22787154
36.8985415,126.4025518,22787154
36.8985068,126.4026916,22787154
36.8984643,126.4029649,22787154
36.4467074,126.4293712,22787235
36.4467635,126.429441,22787235
36.4468369,126.4296609,22787235
36.44688,126.429795,22787235
36.4469534,126.4298594,22787235
36.4470333,126.4297452,22787235
36.4470333,126.4294252,22787235
36.4469469,126.4291835,22787235
36.4468735,126.4291218,22787235
36.44677,126.4291567,22787235
36.4467074,126.4293712,22787235
36.5212473,126.432615,22787467
36.5212992,126.4328269,22787467
36.5215129,126.4329591,22787467
36.5216309,126.4329367,22787467
36.5218417,126.4326505,22787467
36.5218843,126.4321859,22787467
36.5218489,126.4318488,22787467
36.5216617,126.4315404,22787467
36.5216046,126.431651,22787467
36.5215258,126.4318986,22787467
36.5214014,126.4320026,22787467
36.5213658,126.4321972,22787467
36.5212473,126.432615,22787467
36.7143399,126.2508,22787572
36.7142199,126.25097,22787572
36.7142915,126.251318,22787572
36.7150946,126.2517345,22787572
36.71582,126.252158,22787572
36.7161905,126.2522532,22787572
36.7173195,126.2523265,22787572
36.7179999,126.2527244,22787572
36.7181254,126.2532269,22787572
36.7181087,126.2545368,22787572
36.71816,126.2547276,22787572
36.7179431,126.2556244,22787572
36.7178091,126.2570489,22787572
36.7177473,126.2578413,22787572
36.7190278,126.25806,22787572
36.7196601,126.2585901,22787572
36.7198163,126.2586322,22787572
36.7203134,126.2588026,22787572
36.7212843,126.2588337,22787572
36.721372,126.2592845,22787572
36.7215941,126.2593758,22787572
36.7215237,126.2602065,22787572
36.7213486,126.2604975,22787572
36.7215354,126.2620117,22787572
36.7217814,126.2629077,22787572
36.7222776,126.2634774,22787572
36.7229534,126.2636464,22787572
36.7232421,126.2640054,22787572
36.7236011,126.264111,22787572
36.7239671,126.26447,22787572
36.7245726,126.2646178,22787572
36.7252731,126.2652354,22787572
36.7257891,126.2657624,22787572
36.726072,126.2658602,22787572
36.7265895,126.2660068,22787572
36.7275523,126.2669674,22787572
36.7279749,126.2677297,22787572
36.7285799,126.2688645,22787572
36.7288862,126.2688387,22787572
36.729894,126.2695704,22787572
36.7303303,126.2695355,22787572
36.7303651,126.2696653,22787572
36.7304618,126.2700264,22787572
36.7302363,126.2701803,22787572
36.7307675,126.2714525,22787572
36.7308853,126.2724503,22787572
36.7311114,126.2731282,22787572
36.731368,126.2734012,22787572
36.7313428,126.2740955,22787572
36.7313088,126.2757977,22787572
36.7314144,126.2759262,22787572
36.7325374,126.2762594,22787572
36.7326134,126.2764804,22787572
36.7312627,126.2766191,22787572
36.7305092,126.2767703,22787572
36.7303852,126.2773566,22787572
36.73008,126.2788372,22787572
36.7299397,126.2793657,22787572
36.7298941,126.2793993,22787572
36.7296182,126.279401,22787572
36.729562,126.2793237,22787572
36.7296232,126.2791881,22787572
36.7297528,126.2790083,22787572
36.7299843,126.2787759,22787572
36.7297614,126.2788316,22787572
36.7295709,126.2790284,22787572
36.7293332,126.2793319,22787572
36.7291103,126.2794151,22787572
36.7288901,126.2796181,22787572
36.7287486,126.2797986,22787572
36.7286802,126.2798042,22787572
36.7286395,126.2797264,22787572
36.7285259,126.2791932,22787572
36.7270503,126.2752344,22787572
36.726779,126.2748425,22787572
36.7266045,126.2743903,22787572
36.7266567,126.2743026,22787572
36.7267235,126.2741905,22787572
36.7266969,126.2741033,22787572
36.7265475,126.2736134,22787572
36.726497,126.2733051,22787572
36.7264781,126.2732154,22787572
36.7265019,126.2729061,22787572
36.7266489,126.2725844,22787572
36.7268091,126.2727236,22787572
36.7269792,126.2725053,22787572
36.7270008,126.2726498,22787572
36.7270915,126.2727574,22787572
36.7272479,126.2726987,22787572
36.7273361,126.2726655,22787572
36.7274874,126.2724898,22787572
36.7275214,126.2724504,22787572
36.7276686,126.2726899,22787572
36.7277104,126.2726984,22787572
36.7279867,126.2727543,22787572
36.7282452,126.2728067,22787572
36.7283917,126.2730129,22787572
36.7286413,126.2728971,22787572
36.7287722,126.2725768,22787572
36.728538,126.2722728,22787572
36.7285083,126.2722542,22787572
36.7282447,126.272089,22787572
36.7280744,126.2718243,22787572
36.3967764,126.4831648,37100155
36.396513,126.4835392,37100155
36.3961496,126.4835445,37100155
36.3955934,126.4838494,37100155
36.3954799,126.48401,37100155
36.3953501,126.4841701,37100155
36.39485,126.4841801,37100155
36.3937967,126.4842915,37100155
36.3936304,126.4843176,37100155
36.3934344,126.4846041,37100155
36.3931928,126.4840593,37100155
36.3923793,126.4839645,37100155
36.3919049,126.4836817,37100155
36.3898483,126.4823436,37100155
36.3896238,126.482257,37100155
36.3894151,126.4822168,37100155
36.3887488,126.4822136,37100155
36.3885873,126.4823078,37100155
36.3885243,126.4823097,37100155
36.3885137,126.4821929,37100155
36.3882717,126.4821993,37100155
36.3882503,126.4821782,37100155
36.3881966,126.4813995,37100155
36.3882202,126.4813599,37100155
36.3884561,126.4813505,37100155
36.3884591,126.4813675,37100155
36.3884993,126.4813675,37100155
36.388497,126.4813458,37100155
36.3886908,126.481343,37100155
36.3886901,126.4813703,37100155
36.3887272,126.4813694,37100155
36.3887265,126.4813449,37100155
36.3887712,126.4813505,37100155
36.3887818,126.4813289,37100155
36.3887845,126.4813039,37100155
36.3887782,126.4812786,37100155
36.3887587,126.4812685,37100155
36.3882414,126.4812638,37100155
36.388377,126.4808678,37100155
36.3877662,126.4806393,37100155
36.3874472,126.4803649,37100155
36.3872197,126.4802707,37100155
36.3865098,126.480315,37100155
36.3861742,126.4799541,37100155
36.385338,126.479592,37100155
36.3849973,126.4795431,37100155
36.3848257,126.4797054,37100155
36.3842301,126.4804001,37100155
36.3837109,126.4806265,37100155
36.3828507,126.4807732,37100155
36.3828061,126.4809162,37100155
36.3829566,126.4811037,37100155
36.3826805,126.4815559,37100155
36.3824173,126.482177,37100155
36.382424,126.4823902,37100155
36.3826957,126.4822796,37100155
36.3827776,126.4826565,37100155
36.3827108,126.4830899,37100155
36.3821605,126.4843105,37100155
36.38188,126.4847599,37100155
36.38176,126.48492,37100155
36.3817084,126.4851683,37100155
36.3817513,126.4859011,37100155
36.3823,126.48634,37100155
36.3826119,126.4865735,37100155
36.3828003,126.4871333,37100155
36.3829014,126.4880166,37100155
36.3831197,126.4886083,37100155
36.3829875,126.4892157,37100155
36.3824435,126.4906384,37100155
36.38188,126.4911099,37100155
36.3816848,126.492195,37100155
36.38141,126.49271,37100155
36.3817609,126.4938506,37100155
36.3824532,126.4934386,37100155
36.38272,126.4939501,37100155
36.38299,126.4948899,37100155
36.38288,126.4958501,37100155
36.3828901,126.49616,37100155
36.3829101,126.49648,37100155
36.3828212,126.4969031,37100155
36.3829638,126.4970426,37100155
36.3829608,126.4972273,37100155
36.382888,126.497378,37100155
36.38266,126.4974399,37100155
36.3827181,126.4976004,37100155
36.3828485,126.497623,37100155
36.3828305,126.4980491,37100155
36.3825421,126.4994943,37100155
36.3825421,126.4996714,37100155
36.3825997,126.4998411,37100155
36.3826968,126.4999748,37100155
36.3833427,126.5007647,37100155
36.3835541,126.5010434,37100155
36.3838191,126.5015006,37100155
36.3839547,126.5019096,37100155
36.3841214,126.5028015,37100155
36.3842765,126.5042111,37100155
36.3843073,126.504849,37100155
36.3842834,126.50547,37100155
36.3842357,126.5063721,37100155
36.3842616,126.5067673,37100155
36.3844654,126.5070945,37100155
36.3848585,126.507278,37100155
36.3860857,126.5077386,37100155
36.3873788,126.5082804,37100155
36.3872614,126.5084353,37100155
36.3861044,126.5081281,37100155
36.3858415,126.5082845,37100155
36.3856119,126.5085178,37100155
36.3854278,126.5086757,37100155
36.3839288,126.5078054,37100155
36.3836488,126.5077086,37100155
36.3835922,126.5075233,37100155
36.3834415,126.5068716,37100155
36.3832829,126.5063547,37100155
36.3833599,126.5057335,37100155
36.383533,126.505151,37100155
36.3835029,126.5039138,37100155
36.3833359,126.5033742,37100155
36.3832243,126.5027413,37100155
36.3831543,126.502056,37100155
36.3831034,126.5018009,37100155
36.3830154,126.5015823,37100155
36.3828698,126.5014542,37100155
36.3826563,126.5013795,37100155
36.3823862,126.5011425,37100155
36.3823312,126.5011319,37100155
36.3823221,126.5010641,37100155
36.3824222,126.5010584,37100155
36.3824117,126.5009197,37100155
36.3817213,126.5008511,37100155
36.3816362,126.5007927,37100155
36.3809521,126.500429,37100155
36.3809101,126.5004686,37100155
36.3808747,126.5004629,37100155
36.3799932,126.5009736,37100155
36.3800296,126.5010302,37100155
36.3799686,126.5011296,37100155
36.379884,126.5010942,37100155
36.3796162,126.5017789,37100155
36.3793848,126.5016916,37100155
36.3793499,126.5018329,37100155
36.379403,126.5018537,37100155
36.3793651,126.5019969,37100155
36.3795381,126.5020798,37100155
36.3795456,126.5020515,37100155
36.3797262,126.5021608,37100155
36.3797022,126.5026631,37100155
36.3796004,126.5029493,37100155
36.3794197,126.502843,37100155
36.3793277,126.5032074,37100155
36.3792209,126.5034599,37100155
36.3792925,126.5037171,37100155
36.3792901,126.5040753,37100155
36.3793161,126.5044134,37100155
36.3795763,126.5047028,37100155
36.3793573,126.5047846,37100155
36.3793591,126.5048707,37100155
36.3792386,126.5048786,37100155
36.3792491,126.504963,37100155
36.3793583,126.5049552,37100155
36.3793733,126.5050367,37100155
36.3793422,126.5051433,37100155
36.3792882,126.5051548,37100155
36.3792971,126.505242,37100155
36.3793577,126.5052354,37100155
36.3793857,126.505456,37100155
36.3793106,126.5054646,37100155
36.3793237,126.5055551,37100155
36.3793976,126.5055448,37100155
36.3794333,126.5056183,37100155
36.3794192,126.5056997,37100155
36.3793485,126.5058009,37100155
36.3793633,126.5058754,37100155
36.3795731,126.5058863,37100155
36.3796954,126.5059591,37100155
36.3797591,126.5060897,37100155
36.3799022,126.5070077,37100155
36.3800084,126.5072288,37100155
36.3803054,126.5074376,37100155
36.3804406,126.5079302,37100155
36.38085,126.50894,37100155
36.3810429,126.5092652,37100155
36.3807841,126.5098229,37100155
36.3794451,126.5113239,37100155
36.3782138,126.5125736,37100155
36.377919,126.5129771,37100155
36.377176,126.513662,37100155
36.3770198,126.5138743,37100155
36.3765981,126.5140489,37100155
36.3763287,126.5144178,37100155
36.3760029,126.514937,37100155
36.3752622,126.5156649,37100155
36.3746827,126.5164004,37100155
36.3746242,126.5167775,37100155
36.3747754,126.51739,37100155
36.3744204,126.51807,37100155
36.3743009,126.5186594,37100155
36.3738003,126.5194072,37100155
36.373839,126.5197002,37100155
36.3730275,126.5209608,37100155
36.3720243,126.5219548,37100155
36.3708178,126.5231602,37100155
36.3698769,126.5240065,37100155
36.3686385,126.5252706,37100155
36.3682201,126.5257,37100155
36.36797,126.5260199,37100155
36.3678354,126.5262899,37100155
36.3677544,126.5265673,37100155
36.367705,126.5271437,37100155
36.3673816,126.5275093,37100155
36.3671338,126.527205,37100155
36.3662571,126.5278242,37100155
36.3662922,126.5278841,37100155
36.3664438,126.5277847,37100155
36.3665077,126.5279827,37100155
36.3665694,126.5279301,37100155
36.3666608,126.5278079,37100155
36.3668355,126.5276708,37100155
36.3671443,126.5274709,37100155
36.3675543,126.528092,37100155
36.3670611,126.5286597,37100155
36.3669339,126.52876,37100155
36.3666697,126.5283942,37100155
36.3665225,126.5282693,37100155
36.3664604,126.5283818,37100155
36.3670236,126.5292289,37100155
36.366759,126.5294721,37100155
36.3666821,126.5295606,37100155
36.3664888,126.5293457,37100155
36.3664173,126.5293684,37100155
36.3662128,126.5291488,37100155
36.3661195,126.5290926,37100155
36.3660341,126.5291607,37100155
36.3660083,126.529251,37100155
36.3661281,126.5295329,37100155
36.3653263,126.5304827,37100155
36.364529,126.531597,37100155
36.3637416,126.5327586,37100155
36.3628719,126.5340865,37100155
36.3622797,126.5348743,37100155
36.36138,126.5362299,37100155
36.3602574,126.53785,37100155
36.358731,126.5400337,37100155
36.3577601,126.54159,37100155
36.3555554,126.5449499,37100155
36.3550991,126.5456322,37100155
36.3548258,126.5460926,37100155
36.3546891,126.5466323,37100155
36.3546501,126.54693,37100155
36.3544401,126.54884,37100155
36.3542101,126.5504301,37100155
36.3538556,126.553771,37100155
36.3539048,126.5538995,37100155
36.3540278,126.5540148,37100155
36.3541367,126.5540356,37100155
36.3540904,126.5543133,37100155
36.3537551,126.5543575,37100155
36.3535281,126.5565039,37100155
36.3533399,126.55808,37100155
36.3531252,126.559785,37100155
36.3527737,126.5627169,37100155
36.3509983,126.5626376,37100155
36.3511062,126.5615898,37100155
36.3508587,126.5605627,37100155
36.3507588,126.5600483,37100155
36.3504065,126.5598262,37100155
36.3500168,126.5591833,37100155
36.3497409,126.5586635,37100155
36.3496363,126.5580473,37100155
36.3497503,126.5572074,37100155
36.3496919,126.5567289,37100155
36.3495445,126.5563483,37100155
36.3490584,126.5556866,37100155
36.3486351,126.5550971,37100155
36.3483314,126.5545726,37100155
36.3480373,126.5538169,37100155
36.3477231,126.5526907,37100155
36.3474176,126.5517247,37100155
36.3471529,126.5512818,37100155
36.3467167,126.5506566,37100155
36.3466381,126.5505184,37100155
36.3465806,126.5504343,37100155
36.346497,126.5503415,37100155
36.3459119,126.5497952,37100155
36.3456608,126.5494838,37100155
36.344929,126.5485756,37100155
36.3444859,126.5478416,37100155
36.3441339,126.5474022,37100155
36.3436648,126.5472205,37100155
36.3431837,126.5467155,37100155
36.3427873,126.5463148,37100155
36.3424401,126.54604,37100155
36.3412645,126.5453905,37100155
36.3398661,126.5445823,37100155
36.3393201,126.5442299,37100155
36.3388663,126.543328,37100155
36.3387484,126.5423708,37100155
36.3387896,126.5407088,37100155
36.3388834,126.538442,37100155
36.3388081,126.5379788,37100155
36.3385895,126.5374119,37100155
36.3382367,126.5366882,37100155
36.3381637,126.5362551,37100155
36.3381315,126.5343314,37100155
36.3380787,126.5339641,37100155
36.3379206,126.5336114,37100155
36.3377682,126.5332441,37100155
36.337654,126.5327386,37100155
36.3375149,126.5318064,37100155
36.3373845,126.531015,37100155
36.3371677,126.5303277,37100155
36.336951,126.5298259,37100155
36.3366404,126.5292913,37100155
36.3362684,126.5288622,37100155
36.3359813,126.5285967,37100155
36.3357197,126.5283182,37100155
36.3355668,126.5281553,37100155
36.3355513,126.52477,37100155
36.3355304,126.5237323,37100155
36.3355781,126.5237036,37100155
36.3356307,126.52366,37100155
36.3356777,126.5235922,37100155
36.3357004,126.5235195,37100155
36.3357009,126.5234424,37100155
36.335687,126.5233699,37100155
36.3356507,126.523297,37100155
36.335596,126.5232439,37100155
36.3355212,126.5232079,37100155
36.335531,126.5212927,37100155
36.3354695,126.5206239,37100155
36.3353718,126.5202608,37100155
36.3351487,126.5197418,37100155
36.3348366,126.5193379,37100155
36.3335475,126.517795,37100155
36.3323128,126.516279,37100155
36.3322398,126.5162251,37100155
36.3321628,126.5161996,37100155
36.3292256,126.5162611,37100155
36.3292218,126.5160357,37100155
36.3292003,126.5160032,37100155
36.3289933,126.5160041,37100155
36.328991,126.5158174,37100155
36.328939,126.5158185,37100155
36.3289378,126.5157482,37100155
36.3287425,126.5157447,37100155
36.3287421,126.5158231,37100155
36.3286661,126.5158345,37100155
36.3282673,126.51584,37100155
36.3281615,126.5159618,37100155
36.3276188,126.5152596,37100155
36.3276196,126.5150309,37100155
36.3275303,126.515032,37100155
36.3275493,126.5138569,37100155
36.3279103,126.5138667,37100155
36.3283704,126.5138522,37100155
36.3283688,126.5137391,37100155
36.3279113,126.5137471,37100155
36.3275559,126.5137359,37100155
36.3275731,126.512662,37100155
36.3278339,126.5126574,37100155
36.3278366,126.5124457,37100155
36.3283773,126.512446,37100155
36.3283768,126.512388,37100155
36.3283776,126.5123408,37100155
36.3275755,126.5123262,37100155
36.3276177,126.5099703,37100155
36.3276675,126.5077644,37100155
36.3279217,126.5070544,37100155
36.3286616,126.5074255,37100155
36.328697,126.5073249,37100155
36.3279578,126.5069309,37100155
36.3287243,126.5048328,37100155
36.3290226,126.5047209,37100155
36.3297283,126.50471,37100155
36.3297885,126.5047523,37100155
36.3298351,126.504623,37100155
36.3302333,126.5048278,37100155
36.3305252,126.5050786,37100155
36.3307654,126.5053834,37100155
36.3308427,126.5056064,37100155
36.3308077,126.5056448,37100155
36.3308146,126.5057229,37100155
36.3308653,126.505796,37100155
36.3309218,126.5058317,37100155
36.3309747,126.505827,37100155
36.3310403,126.5057934,37100155
36.3310875,126.5057503,37100155
36.3311247,126.5056806,37100155
36.3311194,126.505613,37100155
36.3310052,126.505382,37100155
36.3308217,126.5050899,37100155
36.3305494,126.5047943,37100155
36.3302556,126.5045728,37100155
36.3297575,126.5043831,37100155
36.3290569,126.5043355,37100155
36.3285327,126.5043556,37100155
36.3282461,126.5039603,37100155
36.3280744,126.5037284,37100155
36.3280715,126.5033829,37100155
36.3280041,126.5030593,37100155
36.3278254,126.5029248,37100155
36.3276496,126.5032157,37100155
36.327465,126.5035866,37100155
36.3274094,126.5038739,37100155
36.3272746,126.5039575,37100155
36.3268439,126.5040157,37100155
36.3263992,126.5039719,37100155
36.3256889,126.5038144,37100155
36.325171,126.503546,37100155
36.3248898,126.5031975,37100155
36.3247492,126.5028011,37100155
36.3248224,126.5025211,37100155
36.3247638,126.5021102,37100155
36.325007,126.5013793,37100155
36.3250129,126.5012084,37100155
36.3249836,126.5008738,37100155
36.3250685,126.5006047,37100155
36.3248781,126.5004883,37100155
36.3246554,126.5005211,37100155
36.3243888,126.500732,37100155
36.3242423,126.501012,37100155
36.3239874,126.5011393,37100155
36.3237238,126.5014738,37100155
36.3237003,126.5018702,37100155
36.3236212,126.5023102,37100155
36.3233956,126.502772,37100155
36.323272,126.5031578,37100155
36.3231206,126.5035613,37100155
36.3227574,126.5041634,37100155
36.3225313,126.504383,37100155
36.3225031,126.5044067,37100155
36.3210957,126.5055903,37100155
36.3199588,126.5063721,37100155
36.3189714,126.5069503,37100155
36.3169556,126.5078885,37100155
36.3161902,126.5083083,37100155
36.3160122,126.5084287,37100155
36.3157931,126.508602,37100155
36.3155315,126.508854,37100155
36.3150885,126.5093003,37100155
36.3142153,126.510166,37100155
36.3130907,126.5111358,37100155
36.3117457,126.512114,37100155
36.3109332,126.512671,37100155
36.3156335,126.3470934,37184063
36.3156975,126.3472419,37184063
36.3158496,126.3472678,37184063
36.3159688,126.3472052,37184063
36.3161233,126.3470111,37184063
36.3161761,126.3468389,37184063
36.3162322,126.3465522,37184063
36.3160209,126.346527,37184063
36.3159339,126.3465804,37184063
36.3157962,126.3465311,37184063
36.315645,126.3466373,37184063
36.3155878,126.346862,37184063
36.3156662,126.3469715,37184063
36.3156335,126.3470934,37184063
36.4388874,126.3346359,37189748
36.4388299,126.3342401,37189748
36.4389384,126.3338507,37189748
36.4388618,126.333423,37189748
36.4387086,126.3330846,37189748
36.4386384,126.3327527,37189748
36.4383447,126.3325037,37189748
36.4380511,126.3323058,37189748
36.4377447,126.3319611,37189748
36.4375978,126.3319675,37189748
36.4375595,126.3322675,37189748
36.4373297,126.3324909,37189748
36.4372084,126.3327654,37189748
36.4373297,126.3333591,37189748
36.4375404,126.3336655,37189748
36.4380702,126.3341316,37189748
36.4384724,126.334272,37189748
36.4388746,126.334821,37189748
36.4388874,126.3346359,37189748
36.6043781,126.4111395,99654515
36.6043523,126.4111435,99654515
36.6043118,126.4111821,99654515
36.6042716,126.411242,99654515
36.6042409,126.4112749,99654515
36.6042089,126.4112939,99654515
36.6040048,126.4113456,99654515
36.6039726,126.4113357,99654515
36.6039522,126.4111481,99654515
36.6039064,126.4110402,99654515
36.6038637,126.4109261,99654515
36.6037994,126.4108589,99654515
36.6037445,126.4108466,99654515
36.603656,126.4108528,99654515
36.6035646,126.4108838,99654515
36.6034929,126.4109265,99654515
36.6034459,126.4109729,99654515
36.6034288,126.4110055,99654515
36.6034258,126.4110424,99654515
36.603522,126.4114773,99654515
36.6035355,126.4115117,99654515
36.6035653,126.4115328,99654515
36.6035951,126.4115379,99654515
36.603838,126.4114809,99654515
36.603962,126.411435,99654515
36.6040026,126.4113997,99654515
36.6042191,126.4113442,99654515
36.6042547,126.4113444,99654515
36.6042904,126.411367,99654515
36.6044232,126.4115152,99654515
36.6044471,126.4115772,99654515
36.6044599,126.4116392,99654515
36.6044719,126.4117236,99654515
36.604523,126.411854,99654515
36.6046254,126.412045,99654515
36.6046707,126.4121212,99654515
36.6046838,126.412204,99654515
36.6046927,126.4124123,99654515
36.6047063,126.4124911,99654515
36.6047551,126.4125682,99654515
36.6048018,126.4126255,99654515
36.6049346,126.4126989,99654515
36.6049893,126.4126955,99654515
36.6050383,126.4126726,99654515
36.605102,126.4125623,99654515
36.6051388,126.4125349,99654515
36.6051909,126.4125445,99654515
36.6052454,126.4126014,99654515
36.6053247,126.4127582,99654515
36.6053776,126.4129159,99654515
36.6054317,126.4131455,99654515
36.6054666,126.413358,99654515
36.6054891,126.4135792,99654515
36.605493,126.4137238,99654515
36.605477,126.4138376,99654515
36.6055338,126.4154968,99654515
36.6054967,126.415557,99654515
36.6054965,126.4156572,99654515
36.6055408,126.4157173,99654515
36.6055883,126.4175339,99654515
36.6055347,126.4175942,99654515
36.6055387,126.4176807,99654515
36.6055921,126.4177416,99654515
36.6056271,126.4186194,99654515
36.6055989,126.4206537,99654515
36.6056073,126.4209047,99654515
36.6056297,126.4211305,99654515
36.6056707,126.4213257,99654515
36.6057812,126.4216886,99654515
36.6060438,126.4231598,99654515
36.6060669,126.4234483,99654515
36.6060431,126.4237612,99654515
36.6058687,126.4245914,99654515
36.6053985,126.4259822,99654515
36.6005916,126.4403861,99654515
36.596138,126.453547,99654515
36.5954307,126.4553154,99654515
36.5955664,126.4554231,99654515
36.6037783,126.4109307,99654516
36.6036608,126.4109115,99654516
36.6035985,126.4109032,99654516
36.6034414,126.4110393,99654516
36.6035382,126.4114882,99654516
36.6035602,126.4115139,99654516
36.603592,126.4115245,99654516
36.6039067,126.4114383,99654516
36.603901,126.4113726,99654516
36.6038538,126.4112443,99654516
36.6038243,126.4110556,99654516
36.6037783,126.4109307,99654516
36.67587,126.2629156,99662507
36.6756931,126.2625913,99662507
36.6756636,126.2618584,99662507
36.6754993,126.2613404,99662507
36.6752382,126.2609108,99662507
36.6745938,126.2604139,99662507
36.6742653,126.2605655,99662507
36.6740548,126.260894,99662507
36.6741137,126.2615678,99662507
36.6751034,126.2625491,99662507
36.6754404,126.2626207,99662507
36.67587,126.2629156,99662507
36.7202551,126.2736295,99664163
36.7190948,126.2736293,99664163
36.7188419,126.2736592,99664163
36.7186347,126.2736688,99664163
36.7186521,126.2733377,99664163
36.7183687,126.2735277,99664163
36.7173354,126.2730178,99664163
36.7165064,126.2727626,99664163
36.7162558,126.2725865,99664163
36.71523,126.2719269,99664163
36.7152935,126.2717798,99664163
36.715099,126.2716181,99664163
36.7144578,126.2710848,99664163
36.7141216,126.271046,99664163
36.7139382,126.2710248,99664163
36.7138368,126.2710398,99664163
36.7132537,126.2711262,99664163
36.7131525,126.2712096,99664163
36.7130497,126.2712944,99664163
36.7124948,126.2713766,99664163
36.712412,126.2713243,99664163
36.7122075,126.271195,99664163
36.7121113,126.2711904,99664163
36.71147,126.2711601,99664163
36.7112199,126.27133,99664163
36.7110615,126.2714313,99664163
36.7108995,126.2714261,99664163
36.7107664,126.2714219,99664163
36.7105392,126.2714685,99664163
36.7104848,126.2715002,99664163
36.710331,126.2715896,99664163
36.710091,126.2717292,99664163
36.7095476,126.2720453,99664163
36.7094121,126.2718707,99664163
36.7092492,126.27201,99664163
36.7089626,126.2720783,99664163
36.7086217,126.2724298,99664163
36.708546,126.2723927,99664163
36.7084724,126.2723235,99664163
36.7081225,126.2723258,99664163
36.7078159,126.2722554,99664163
36.7075874,126.2722895,99664163
36.7074251,126.2724702,99664163
36.707178,126.2726078,99664163
36.7070392,126.2726581,99664163
36.7067277,126.272771,99664163
36.7063172,126.2729394,99664163
36.7062406,126.2729708,99664163
36.7058894,126.2729947,99664163
36.7053969,126.2729252,99664163
36.7050393,126.2728747,99664163
36.7049021,126.2729188,99664163
36.7047917,126.2729542,99664163
36.7044248,126.273072,99664163
36.7043251,126.2730969,99664163
36.7041832,126.2731235,99664163
36.7037388,126.2731559,99664163
36.7035104,126.273174,99664163
36.7027947,126.2721801,99664163
36.7020412,126.270954,99664163
36.7023559,126.2707375,99664163
36.7024673,126.27088,99664163
36.7025175,126.2711446,99664163
36.7026079,126.2712567,99664163
36.702735,126.2710713,99664163
36.7027461,126.2707479,99664163
36.7025981,126.2704703,99664163
36.7021464,126.2699867,99664163
36.7017214,126.2698326,99664163
36.7014626,126.2695963,99664163
36.7013443,126.269245,99664163
36.701104,126.2678466,99664163
36.7006909,126.2673717,99664163
36.7003368,126.2668764,99664163
36.6998189,126.2662745,99664163
36.6990508,126.2652518,99664163
36.6983154,126.2643614,99664163
36.6977191,126.2637361,99664163
36.6969509,126.2626864,99664163
36.6963013,126.2622722,99664163
36.6958076,126.2619951,99664163
36.6956731,126.261992,99664163
36.695315,126.261899,99664163
36.6950253,126.2618238,99664163
36.6948392,126.2615589,99664163
36.6946702,126.26154,99664163
36.6945347,126.2615248,99664163
36.694076,126.2618745,99664163
36.693975,126.2619212,99664163
36.6937137,126.2620421,99664163
36.6930399,126.2623538,99664163
36.6928149,126.262317,99664163
36.6925772,126.2622781,99664163
36.6919403,126.2616586,99664163
36.691635,126.26142,99664163
36.6913949,126.26147,99664163
36.6912143,126.2615075,99664163
36.6911054,126.2615302,99664163
36.6910106,126.2622038,99664163
36.6909377,126.2624243,99664163
36.690857,126.2626684,99664163
36.6907756,126.262739,99664163
36.6901313,126.2632978,99664163
36.6897488,126.2633333,99664163
36.6892725,126.2631472,99664163
36.6889461,126.2630197,99664163
36.6889176,126.2630284,99664163
36.6886489,126.2631103,99664163
36.68808,126.262849,99664163
36.6877848,126.2627134,99664163
36.6874822,126.2628743,99664163
36.6874572,126.2629457,99664163
36.6872699,126.2634802,99664163
36.6869682,126.2636688,99664163
36.686691,126.2637143,99664163
36.6865856,126.2632225,99664163
36.68612,126.2629699,99664163
36.6855952,126.2627755,99664163
36.6853927,126.2623856,99664163
36.6847542,126.2622306,99664163
36.6843542,126.2625789,99664163
36.6847347,126.2632701,99664163
